5.798744094536872895e-01,7.513174303726720682e-01,3.019887815375693063e-01
2.429675991998469786e-01,4.710829124389662170e-01,6.297213686271039279e-01
-8.705968877674733486e-01,1.002709379266425671e+00,8.986059832329507113e-01
6.429366855489399013e-01,1.043603461145339750e+00,1.550529384974864422e-01
7.922221126209236797e-01,1.489013443166080197e+00,-1.107432572819642275e-01
7.270982268912884461e-01,1.279927805837254073e+00,6.426126909923568498e-02
-4.802714755446598205e-01,8.435171742790038563e-01,8.489713688418311088e-01
1.911361109968300886e-01,3.853850957799374588e-01,8.513859456920536140e-01
8.231326977005251067e-01,1.823132697700525107e+00,-6.419264604028868115e-01
8.442632028407309752e-01,1.794160273203998734e+00,-6.879539370290207456e-01
-7.543507547328335283e-01,1.004196284922829863e+00,8.572709563873873728e-01
8.117010528475990805e-01,-6.017885863483474207e-01,1.803032775858477876e+00
-8.230659433205540498e-01,1.003802200711350290e+00,8.804782255670133839e-01
6.383368696828278788e-01,8.645069657054581524e-01,2.402840484801107013e-01
5.249911419812209878e-01,8.965037385645013845e-01,2.192295090372992639e-01
6.394341610005099819e-01,7.741716680670196471e-01,2.944216889743863641e-01
-2.612782491467217638e-01,7.087144424552594968e-01,1.021375748183174670e+00
4.461869912424395457e-01,6.634953749563634595e-01,3.635320016638523555e-01
8.025598688561925709e-01,1.530194423407034821e+00,-1.736032919314417500e-01
4.222944381825027294e-01,2.673287797012305345e-01,8.262779116991691986e-01
3.409587505342286939e-01,1.016483349654618173e+00,2.190897989097252974e-01
6.437014026873710826e-01,1.643298840554288098e+00,-1.026150339077525897e-01
7.401645403400722856e-01,1.740164540340072286e+00,-3.575290737926991036e-01
-1.747028428163112102e-01,9.761875287794198330e-01,6.805486226437709174e-01
-7.490205130421218049e-01,1.005630010395218044e+00,8.555632199955013339e-01
7.820700674651874795e-01,-4.985275805994398013e-01,1.774498510871304502e+00
2.574127861975383236e-01,3.456708161696455117e-01,8.120128661519563362e-01
9.521982572203934181e-01,-9.333138886738574502e-01,1.897523550042179874e+00
5.310206576185916294e-01,5.328399427073268191e-01,4.690800326319437552e-01
-7.103090189055947246e-01,1.003692041606739860e+00,8.435299969468741388e-01
7.490177168086060711e-01,1.741705197977810204e+00,-3.860818007720232536e-01
9.802034642652350527e-02,6.468287000606403048e-01,6.499016208691245078e-01
-7.551086955319432636e-01,8.575342779640044988e-01,1.002697725279781293e+00
-4.976384871135206001e-01,7.818875713970675490e-01,1.003875404374701130e+00
-8.182737977530593065e-01,9.859961231734003517e-01,8.800543112300577286e-01
4.134249851993844760e-01,4.366800233483644211e-01,5.769626600863332344e-01
-1.161716955581924143e-01,9.198647255269418732e-01,6.686485148801982747e-01
8.864335107129491798e-01,1.882845086504492560e+00,-8.391872074067823206e-01
-5.517677611155831219e-01,1.011432905055700493e+00,7.971847398779032812e-01
8.174228177037468068e-01,-6.210338525137292232e-01,1.805667469178212192e+00
5.395095550532095219e-01,1.296682870865467629e-01,1.121899942925922211e+00
8.752601851497853191e-01,1.859400088733494272e+00,-8.055299361639389755e-01
9.962061594978893764e-01,-9.997661480110727750e-01,1.994227434824896061e+00
-3.746923591441468915e-01,1.018660941730851865e+00,7.454508267581304581e-01
8.820679794997017265e-01,-8.274592158727878122e-01,1.881172216764269045e+00
-4.572243360406209045e-01,7.865230450396850648e-01,9.265820730013502038e-01
5.978798955202211385e-01,1.129235340742219096e+00,1.221312299733679635e-01
6.753053247533178371e-01,1.598142815276964113e+00,-1.529968135344526581e-01
4.161373613970862917e-01,1.427370125905691733e-01,1.204123877409537524e+00
9.174891548528577578e-01,1.842711013403195430e+00,-8.473719909583086185e-01
4.308843194133855914e-02,1.065308531123883906e+00,5.371956730742352137e-01
4.224997506930205926e-01,3.173725718669906937e-01,7.378880320358441880e-01
5.893290839912934675e-01,3.722739637076440400e-01,6.533305849407176069e-01
3.165818935426045755e-01,4.764978733527377441e-01,5.678586315401117357e-01
1.937581415180906208e-01,6.856038513813539348e-01,4.747954426439436881e-01
7.073317162624168652e-01,1.320336614293103228e+00,4.078828295353456590e-02
8.844227542873064341e-01,-8.339101405706847991e-01,1.884422754287306434e+00
8.191845781896186507e-01,-6.274251880171286544e-01,1.809051819106954895e+00
8.998040531701499978e-01,-8.178183284599627179e-01,1.830057779419793196e+00
9.887779120214374995e-01,1.988777912021437499e+00,-9.983865046704962776e-01
-5.192418609171361998e-01,8.427555923779517233e-01,8.654799823463046327e-01
6.990732156845433920e-01,-2.245919606047053207e-01,1.650914154553989821e+00
4.186509323633503254e-01,4.320524166912747543e-01,5.812578947567674792e-01
2.068670096714796125e-01,6.825459847507104882e-01,4.634945636728507457e-01
-8.706320084585814634e-01,8.986203040341780302e-01,1.002708592973583279e+00
6.305659801872971482e-01,-7.568717838140198717e-03,1.428371530450519344e+00
1.153765494943785885e-01,6.468937180196963066e-01,6.177312761673354746e-01
7.156265646243387124e-01,-2.815207662466512883e-01,1.715626564624339156e+00
2.961505391670966603e-01,6.693935431855883023e-01,4.063313519965671694e-01
1.524590312467377362e-01,4.016256008766537766e-01,9.355011867804270409e-01
1.543706445078694700e-01,3.759637843523965239e-01,1.042432006735770633e+00
8.000466967544723751e-01,-5.272171786491672840e-01,1.734533319128522599e+00
-7.108249342045329655e-01,9.835192148246443278e-01,8.453091784488107052e-01
5.234782369718289363e-01,2.940700989744283733e-01,7.602812834622135751e-01
3.110724761902861069e-01,7.940827323242377611e-01,3.226333640233900457e-01
7.454542868312418191e-01,1.745177637615632049e+00,-3.747032156321548624e-01
5.858340043880513326e-01,4.212012917066744189e-01,5.923720454947818403e-01
4.862624570742087871e-01,2.301203898129610403e-01,8.803068322362215259e-01
-3.554416928475516435e-03,9.254591970319806515e-01,6.001023761579593607e-01
-1.546963742355625393e-01,7.506708557499125467e-01,8.016517687231897726e-01
-7.249055794809211584e-01,1.006262245263376487e+00,8.479935463570348331e-01
7.986488315202808774e-01,1.645911781294755238e+00,-3.919145616853956793e-01
6.454385239978199795e-01,2.224843274807555837e-01,8.991159404219798423e-01
8.052210778209057951e-01,-3.523655259896958380e-01,1.623428425466621139e+00
3.220451622905351474e-01,6.684956340547257847e-01,3.941153408715893369e-01
7.071438510144806289e-01,1.605372178204640676e-01,1.045647609749560836e+00
-3.119650450299621958e-01,7.486568218068816449e-01,9.076153061902847430e-01
-5.183859946657211060e-01,1.012658200618272719e+00,7.876408624572076578e-01
8.257590931682688984e-01,-6.505186091923430558e-01,1.819309935846244120e+00
4.753944968230001122e-01,8.457402577808739164e-01,2.485598089803690569e-01
-7.548253804462243810e-01,1.005074376339033071e+00,8.574179551850833469e-01
4.824618797809240855e-01,5.831430303558973183e-01,4.236544716403928823e-01
7.814976685169036097e-01,1.402860371959254504e+00,-1.117447665699579373e-02
-6.377249804970117619e-01,8.219121766119847905e-01,1.007446873155166456e+00
7.117533668039122130e-01,-9.196978593607932351e-02,1.479984944417076509e+00
-8.745987661648388922e-01,9.591729640048421990e-01,9.099254874773833324e-01
5.936199474811472143e-01,1.631477028619179870e-01,1.020002182054619899e+00
-2.023945896038140957e-01,9.973850823038920010e-01,6.886803525473175203e-01
-6.114456172823423685e-01,8.622004276625953034e-01,8.814224075644568890e-01
2.268757378225340071e-01,2.742321225916942717e-01,1.226887573658494102e+00
8.028518107633788592e-01,1.797251396965872550e+00,-5.713278824707886949e-01
9.467093741064326329e-01,1.946709374106432744e+00,-9.634504981137415047e-01
-8.860806432563139712e-01,9.274951036698693141e-01,9.402617227201364170e-01
7.922087644060052947e-01,1.341195206589828270e+00,4.022507273980551606e-02
7.467759256518854416e-01,1.073082814132452656e+00,1.547326770397098317e-01
-6.695320135924498484e-02,9.574741257551524498e-01,6.335802880303486040e-01
2.513589911242051778e-01,1.180788746199574302e+00,2.511243582617879722e-01
8.336934613136209871e-01,-6.758576502555587728e-01,1.819607023317837413e+00
4.253006574679181750e-01,1.417761825680151633e+00,1.186654531314299960e-01
7.563087629863792793e-01,-7.517485327316669741e-02,1.458041115894977757e+00
5.338159508140560838e-01,3.656260433821949540e-01,6.559798782535853912e-01
-5.767627695359581197e-02,7.771969062629160430e-01,7.140778742355545772e-01
3.169861883334543773e-01,9.951918822786931518e-01,2.379087808346777577e-01
7.424342234596496004e-01,5.686469907521730927e-03,1.375168726519165219e+00
3.503076855633942555e-01,1.215505517726872320e+00,1.741079995547463177e-01
2.859993773629069813e-01,9.760698215837462222e-01,2.623069801678649116e-01
-3.527188538688474373e-01,9.140270488443686947e-01,7.593100353850539275e-01
5.281033015928605634e-01,1.792761783114738827e-01,9.864192788587710092e-01
-3.154366832236125129e-01,7.269743448223009441e-01,1.012646021520030137e+00
6.985760309893860320e-01,1.533428635881505242e+00,-1.374537046301502752e-01
5.410524725188738948e-01,9.632995453696845123e-02,1.234000780462208624e+00
-6.034347907276742529e-01,8.129502313379896039e-01,9.902657311734828216e-01
5.779786920894898206e-01,1.433498649420883453e+00,2.432620046253888141e-02
-5.369150501191795044e-01,7.929516667381766304e-01,1.009787919563636560e+00
-7.306887396653295452e-01,8.497906847197946867e-01,1.006108841537739940e+00
8.391388765487282075e-01,1.661320503093591805e+00,-4.404640648297908911e-01
2.317427638810609647e-01,5.231966858833764222e-01,5.798644149610113763e-01
-4.088699894578187721e-01,1.007397941255360863e+00,7.559501079161188297e-01
1.187876571295262834e-01,5.305443545071297784e-01,7.527157661161515412e-01
4.846425137611268807e-01,1.171034274391810515e+00,1.264418071821227785e-01
9.111044219146738343e-02,9.317331843128550117e-01,4.935534036545454750e-01
7.992613138894582026e-01,-1.728474735642042126e-01,1.529264682620041560e+00
8.027584292929266230e-01,-2.816259152701335727e-02,1.426451077805022560e+00
9.313671431250926114e-01,-9.326423461858190933e-01,1.907663021230930234e+00
7.919659476560765576e-02,6.998758773821384116e-01,6.336480080390707315e-01
6.014494073638920746e-01,1.972038354226204188e-02,1.405099085736812414e+00
3.653112527395820375e-01,5.014078159798224243e-01,5.197842752098185137e-01
8.325941724486675133e-01,-5.255273508361429924e-01,1.701170833154769024e+00
7.506785329789117389e-01,1.606420560079011128e+00,-2.794570982567597950e-01
7.000268357062956748e-02,9.817003783872529921e-01,5.121117524008942379e-01
7.656822139522781456e-02,7.111995531865444864e-01,6.283846873052698623e-01
7.178944094784573959e-01,1.710507316871470840e+00,-2.880006072405399964e-01
-7.999658150214681296e-01,8.728776771524537903e-01,9.927694198163012906e-01
6.892736702600296139e-01,1.427810525256166585e+00,-3.446307038413548574e-02
7.783308398305973652e-01,1.620735584058542234e+00,-3.303898495055901385e-01
2.188926558474850459e-02,5.609556340653958362e-01,1.023222340035427891e+00
3.979043834445751271e-01,1.352146618111890186e-01,1.397380818276985792e+00
6.702533367138203690e-01,1.665609431473365820e+00,-1.603267696435397016e-01
6.957791763427256804e-01,-2.111721052070997529e-01,1.636523137452116305e+00
8.540438875085966108e-01,1.854043887508596722e+00,-7.442329894653686440e-01
1.078602227890093634e-01,5.846022798983659952e-01,7.008299776692387129e-01
-7.273470365832520601e-01,9.227155686509196375e-01,8.727051432638137651e-01
-7.336771413177178847e-02,8.459471106411426966e-01,6.780078786353803677e-01
3.647536969781574046e-01,7.268214873025710121e-01,3.390552125862449362e-01
3.121748736561367754e-01,4.460947361600437477e-01,6.060553138048868638e-01
5.956065283850181524e-01,9.687777382322895203e-01,1.850103818596331717e-01
8.866371894412440335e-01,-8.397144406356585877e-01,1.882833894042335476e+00
3.455603829135034943e-01,1.344936176645903814e+00,1.696680759607510913e-01
7.203461641184503994e-02,6.253860007693288203e-01,7.236750290250439921e-01
-6.353207075579409002e-02,8.932946390905355250e-01,6.506053398233856422e-01
1.590820065203181477e-01,9.539033979696444066e-01,3.877609481521508972e-01
6.926723187101576640e-01,1.592106477315911928e+00,-1.792323863587831634e-01
2.369810117952342865e-01,9.204944187642462028e-01,3.162359709517653661e-01
-7.532731851064647932e-01,8.569202772411042002e-01,1.005520507076805847e+00
3.697040032283909206e-01,1.341951378366015746e+00,1.535010770750682152e-01
3.730653834329571428e-01,1.510120700844573560e-01,1.363087184232091298e+00
2.898298581149602593e-01,2.987850625027685947e-01,8.689368930191526674e-01
8.715033566578092028e-01,1.855810030278007394e+00,-7.947356544731335459e-01
-7.138412022069742235e-01,1.006344414565416123e+00,8.445841919679233367e-01
9.710653217098340617e-01,-9.510171793675142871e-01,1.915928908121784069e+00
6.916736594354283563e-01,3.719876359489324158e-02,1.326221728879120487e+00
-4.354518232705529429e-02,9.517935327893101149e-01,6.210289772393428054e-01
5.322154875311577715e-01,5.301641679391616568e-01,4.716707675142120526e-01
1.110119655542419342e-01,4.550331125736468141e-01,9.640210554388394248e-01
6.219463867469487983e-01,7.897653223844833814e-01,2.820724255184653417e-01
3.923716258391211631e-01,3.540201980393588577e-01,6.914344960144377383e-01
-5.061379856169491154e-01,8.053986265286541268e-01,9.167371042470111586e-01
4.299354068678312157e-01,2.517610256146671222e-01,8.540406293022346773e-01
2.702729953444162891e-01,4.411415320519203598e-01,6.428700401184381796e-01
2.976545189371286315e-01,4.824917770725024035e-01,5.723076390440142713e-01
7.477672065621144837e-01,-5.347841097184571901e-02,1.438736245380949130e+00
2.440181190037704340e-01,1.232498293324417071e+00,2.561136460059333930e-01
5.358243455633526775e-01,1.030818668862346077e-01,1.213829180600633384e+00
-9.996270061117038530e-01,9.969556446025232832e-01,9.955411111433675186e-01
-2.157499209945454022e-01,6.923079411380655968e-01,1.023187868480010199e+00
-8.841024949626633544e-01,9.571519058260805624e-01,9.152963562202950376e-01
2.434786451482199021e-01,2.905426404642024729e-01,9.868921142299930116e-01
9.960290460273047985e-01,1.996029046027304688e+00,-9.997985712697130545e-01
8.704061702529652944e-02,1.089244961712240389e+00,4.775035083830337923e-01
4.822149044511890859e-01,1.145276875273242290e-01,1.225268121325895798e+00
5.814934253003639641e-01,4.231264761147477405e-01,5.894451836616003693e-01
3.560714713899599260e-01,1.259934206116832600e+00,1.662732518856355757e-01
2.400027770652173875e-01,3.771744742420014562e-01,7.757327000812075379e-01
-9.981025001039610656e-01,1.000037239849580484e+00,9.878323474566793605e-01
-4.560152686921301740e-02,6.744430054113704776e-01,8.221440262020441869e-01
5.006903479745408170e-01,1.163042039798045879e+00,1.245679125654999553e-01
9.443481948988972086e-01,-9.447347242170431869e-01,1.909254602138896750e+00
6.262106174455303043e-01,5.167312533612168357e-01,4.975397130176808513e-01
-4.892038811389702313e-01,9.299874547750767162e-01,7.947341172775547191e-01
-5.606862820847992035e-01,8.004639314130814753e-01,9.936165918427493082e-01
3.560976494660521574e-01,8.332217452797046064e-01,2.832542695292902812e-01
-3.955417710342774562e-01,7.518976269207221508e-01,1.009640180209391502e+00
1.800944151835333906e-01,7.347888205761451408e-01,4.574024323290202254e-01
-7.591387920455519023e-01,8.588154334352127162e-01,1.003545418280579415e+00
-5.092600442435442076e-01,9.761382925477015693e-01,7.880250320531898556e-01
7.736052109933801990e-01,1.773605210993380199e+00,-4.696074472731092131e-01
5.501429977338690991e-01,7.086595192466627058e-01,3.284729414695921612e-01
-9.563601687729675893e-01,9.876252993739743635e-01,9.432457240482073901e-01
5.994270900551922771e-02,5.166037575145095984e-01,1.079100703582153598e+00
-1.289952700104150529e-01,6.737735669079198964e-01,9.224571352087687082e-01
-2.754184491787360356e-01,7.280133742293964927e-01,9.304640806979953549e-01
-1.225442788223821411e-01,6.893916363540849579e-01,8.745285817687210583e-01
5.755349200185875258e-01,4.538166314205380192e-03,1.553167239608244987e+00
2.301937680265032371e-01,2.706117298382819669e-01,1.229308782866097349e+00
-8.638678638123794551e-01,8.958916040905328115e-01,1.002860591042375793e+00
-4.719930348849162016e-02,6.236176200379854873e-01,9.503042397819819742e-01
-5.492635923908534279e-01,7.998699326559813860e-01,9.734693372736152872e-01
-7.391717402917225010e-01,8.524469673170096407e-01,1.005885874564311555e+00
6.439405254102413823e-01,5.418428709802540488e-02,1.300212444775913578e+00
5.998081928644229122e-02,1.047441774386886681e+00,5.174466278356859572e-01
5.840884363741796204e-01,3.619096584857161014e-01,6.661381031790466478e-01
7.180260498486907839e-01,-2.884970264244187121e-01,1.712239979776727150e+00
3.635436868984813497e-03,5.757934389166379230e-01,1.054779900913070279e+00
6.536887440297722840e-02,1.074014084276957881e+00,5.094220449126017902e-01
2.374422135951794743e-01,2.678884895774408248e-01,1.138698143581702293e+00
3.859566208602435711e-01,7.394942386670136925e-01,3.248661150481178539e-01
5.388857658782820748e-01,1.829792282860512598e-01,9.755498622491709515e-01
5.506134223865359889e-01,1.544812867330679573e+00,3.069007734035950064e-02
8.257098040127808236e-01,1.807245560612863899e+00,-6.475613241480386861e-01
-4.859597122438757966e-01,1.013869765658480526e+00,7.783298271471478236e-01
-5.505922744387317103e-01,9.996277943766365137e-01,7.971785604640551082e-01
6.807167600914990624e-01,4.581271099921412071e-02,1.311320984502483578e+00
8.242376373751852947e-01,-6.451809570372346592e-01,1.816690610509171577e+00
-6.168928751811517674e-01,8.161506323062264201e-01,9.988617937604769015e-01
-3.863736000206274279e-01,7.733451489287798131e-01,9.062713944251364895e-01
3.246369052664953569e-01,2.108708541327669328e-01,1.083532018511209838e+00
1.501957390416138183e-01,7.565313499589728652e-01,4.817564586579928809e-01
4.224448310817754404e-01,1.922890870593433887e-01,1.002135584383796241e+00
-6.712619475711051331e-01,1.007742550536775639e+00,8.317590224805886390e-01
1.358662559286032689e-01,9.169615375791329015e-01,4.302952240693082020e-01
9.773112256345302118e-01,1.880900639472962377e+00,-8.808030007192119148e-01
-5.877563959961060180e-02,6.197706946664651717e-01,1.045260364860436164e+00
1.100628851572518496e-01,8.096892812050611177e-01,5.120958096635241930e-01
3.217084572692326117e-02,6.108398589191077477e-01,8.217268690723384950e-01
-2.618544027753706011e-02,6.291520975134905491e-01,8.880171293527905352e-01
2.717478033819485383e-01,2.322310182338428453e-01,1.191640950587523173e+00
4.555116076134700931e-01,1.089990739230686650e-01,1.319105154999397289e+00
5.989829200392579045e-01,1.005442062859512875e+00,1.692138001296473182e-01
7.036256837927229446e-01,-2.264032656004503485e-01,1.634023125508751839e+00
